Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
135508,20/04/2024,BF1548,Clothing,Male,35,Austin,No,65,0,65,1,65,3,Not as expected.
148811,04/01/2024,BF1548,Clothing,Male,35,Portland,No,65,0,65,2,130,5,The Product exhibits good design.
135511,24/09/2024,BF1543,Clothing,Male,18,Sacramento,No,100,0,100,1,100,1,"Unfortunately, the delivery was late."
126884,07/11/2023,BF1549,Clothing,Female,33,Sacramento,No,130,0,130,1,130,2,The product had an underwhelming design.
165958,01/11/2024,BF1553,Ornaments,Female,25,Liverpool,Yes,50,40,90,1,90,5,The delivery team handled the product with care.
169239,12/06/2024,BF1545,Other,Male,22,New Delhi,Yes,10,70,80,1,80,5,The product had excellent quality.
158470,14/03/2024,BF1554,Ornaments,Male,34,Pittsburgh,No,20,0,20,3,60,5,Premium quality as usual.
160216,30/03/2024,BF1543,Clothing,Male,27,New Delhi,Yes,100,70,170,1,170,3,The handling was questionable but incurred only minute damages.
141275,25/05/2024,BF1549,Clothing,Female,27,Cardiff,Yes,130,40,170,1,170,1,Careless handling by the delivery team.
167670,12/11/2023,BF1544,Other,Male,26,Sacramento,No,9,0,9,3,27,5,The delivery team handled the product with care.
183443,23/07/2024,BF1548,Clothing,Male,20,London,Yes,65,40,105,1,105,2,Never buying from here again.
169639,24/07/2024,BF1549,Clothing,Female,22,San Francisco,No,130,0,130,1,130,5,Exquisite craftsmanship here is absolutely appreciated.
165924,19/11/2023,BF1548,Clothing,Male,32,New Delhi,Yes,65,70,135,3,405,4,The product had excellent quality.
128693,10/07/2024,BF1543,Clothing,Male,20,Austin,No,100,0,100,1,100,2,The promotion quality does not match the product
127952,12/10/2024,BF1545,Other,Female,21,Miami,No,10,0,10,1,10,5,The product was affordable here compared to other brands.
171381,29/09/2024,BF1550,Clothing,Male,30,Pittsburgh,No,97,0,97,4,388,5,Discount deals was greatly appreciated.
145310,15/09/2024,BF1551,Ornaments,Male,24,Sacramento,No,15,0,15,1,15,4,Discount deals was greatly appreciated.
186026,09/06/2024,BF1551,Ornaments,Female,32,Memphis,No,15,0,15,1,15,4,The delivery team handled the product with care.
143372,30/12/2023,BF1543,Clothing,Female,25,Detroit,No,100,0,100,1,100,4,Premium quality as usual.
137876,10/06/2024,BF1544,Other,Male,35,Cleveland,No,9,0,9,4,36,1,Waste of Money.
121348,15/01/2024,BF1548,Clothing,Male,24,Las Vegas,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
128600,01/06/2024,BF1546,Clothing,Male,18,Cleveland,No,118,0,118,5,590,2,Low quality products are a usual here these days.
166930,22/08/2024,BF1551,Ornaments,Female,25,Cleveland,No,15,0,15,1,15,4,Lack of delivery delays is greatly appreciated.
169844,11/04/2024,BF1543,Clothing,Male,33,San Francisco,No,100,0,100,2,200,1,The product had poor quality.
164290,25/07/2024,BF1550,Clothing,Female,26,Cleveland,No,97,0,97,1,97,4,Incredible detailing was clearly evident.
134827,25/05/2024,BF1553,Ornaments,Male,35,Pittsburgh,No,50,0,50,1,50,4,Discount deals was greatly appreciated.
185140,08/05/2024,BF1548,Clothing,Female,24,Manchester,Yes,65,40,105,1,105,5,Premium quality as usual.
154179,01/10/2024,BF1550,Clothing,Female,27,San Antonio,No,97,0,97,3,291,5,Lack of delivery delays is greatly appreciated.
162774,22/05/2024,BF1548,Clothing,Male,21,San Antonio,No,65,0,65,1,65,2,Careless handling by the delivery team.
186952,25/07/2024,BF1549,Clothing,Female,19,New Jersey,No,130,0,130,1,130,5,The Product exhibits good design.
184487,11/09/2024,BF1551,Ornaments,Female,23,New Jersey,No,15,0,15,1,15,5,Great design is one of the major positives of this product.
132138,23/12/2023,BF1550,Clothing,Male,20,San Francisco,No,97,0,97,2,194,2,Waste of Money.
147183,30/12/2023,BF1550,Clothing,Male,24,Las Vegas,No,97,0,97,1,97,5,The Product exhibits good design.
164343,14/03/2024,BF1547,Ornaments,Female,30,Pittsburgh,No,32,0,32,1,32,4,The Product exhibits good design.
125788,28/12/2023,BF1544,Other,Male,26,Paris,Yes,9,50,59,3,177,4,The product was affordable here compared to other brands.
124627,21/04/2024,BF1548,Clothing,Male,28,Memphis,No,65,0,65,2,130,2,The product had poor quality.
120623,15/10/2024,BF1546,Clothing,Male,27,Manchester,Yes,118,40,158,1,158,3,The handling was questionable but incurred only minute damages.
143708,08/09/2024,BF1552,Ornaments,Male,33,Liverpool,Yes,45,40,85,3,255,4,The product was delivered quickly.
193817,31/12/2023,BF1543,Clothing,Male,34,Manchester,Yes,100,40,140,1,140,4,The product was affordable here compared to other brands.
143297,10/10/2024,BF1548,Clothing,Female,24,New Delhi,Yes,65,70,135,2,270,3,It was ok.
126785,05/10/2024,BF1555,Other,Female,22,Miami,No,23,0,23,1,23,2,The promotion quality does not match the product
175067,07/10/2024,BF1554,Ornaments,Female,34,Pittsburgh,No,20,0,20,4,80,2,The product had poor quality.
173180,23/04/2024,BF1544,Other,Male,27,Sacramento,No,9,0,9,3,27,3,Average product
157606,17/04/2024,BF1550,Clothing,Female,18,New York,No,97,0,97,1,97,2,Waste of Money.
121318,31/01/2024,BF1543,Clothing,Male,20,Portland,No,100,0,100,1,100,5,The product was delivered quickly.
186222,24/07/2024,BF1547,Ornaments,Male,30,Memphis,No,32,0,32,1,32,2,The product had an underwhelming design.
184592,04/03/2024,BF1551,Ornaments,Male,33,Mumbai,Yes,15,70,85,1,85,4,The product was affordable here compared to other brands.
184194,12/12/2023,BF1550,Clothing,Male,29,Memphis,No,97,0,97,2,194,1,Waste of Money.
197458,14/02/2024,BF1554,Ornaments,Male,20,Sacramento,No,20,0,20,2,40,2,Never buying from here again.
197534,15/11/2023,BF1545,Other,Male,25,Detroit,No,10,0,10,3,30,4,Great design is one of the major positives of this product.
186128,11/07/2024,BF1543,Clothing,Male,35,London,Yes,100,40,140,1,140,4,Exquisite craftsmanship here is absolutely appreciated.
155139,06/05/2024,BF1547,Ornaments,Male,35,Sydney,Yes,32,100,132,3,396,4,Great design is one of the major positives of this product.
180743,21/12/2023,BF1544,Other,Male,21,San Francisco,No,9,0,9,2,18,4,Premium quality as usual.
172924,29/02/2024,BF1543,Clothing,Male,31,Glasgow,Yes,100,40,140,1,140,2,Low quality products are a usual here these days.
196130,16/09/2024,BF1551,Ornaments,Male,28,Cleveland,No,15,0,15,4,60,1,The product is not as advertised.
124864,14/02/2024,BF1548,Clothing,Male,19,Liverpool,Yes,65,40,105,2,210,5,The product was affordable here compared to other brands.
121132,06/11/2023,BF1545,Other,Male,32,San Francisco,No,10,0,10,1,10,5,The product was delivered quickly.
174066,22/04/2024,BF1549,Clothing,Male,30,London,Yes,130,40,170,1,170,2,The promotion quality does not match the product
131792,10/06/2024,BF1548,Clothing,Male,26,New Jersey,No,65,0,65,1,65,3,It was ok.
120298,21/04/2024,BF1548,Clothing,Male,22,New Jersey,No,65,0,65,1,65,3,Not as expected.
158846,26/12/2023,BF1554,Ornaments,Male,24,Memphis,No,20,0,20,1,20,4,Premium quality as usual.
191602,03/03/2024,BF1545,Other,Male,27,New York,No,10,0,10,1,10,1,The promotion quality does not match the product
187467,08/02/2024,BF1543,Clothing,Male,28,Memphis,No,100,0,100,1,100,5,Incredible detailing was clearly evident.
193567,22/05/2024,BF1548,Clothing,Female,24,Memphis,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
131824,13/01/2024,BF1546,Clothing,Male,23,New Delhi,Yes,118,70,188,1,188,2,Low quality products are a usual here these days.
199110,27/09/2024,BF1549,Clothing,Male,31,Manchester,Yes,130,40,170,1,170,5,The product was affordable here compared to other brands.
159244,07/12/2023,BF1543,Clothing,Male,20,Memphis,No,100,0,100,1,100,4,The Product exhibits good design.
130683,28/12/2023,BF1548,Clothing,Female,29,Liverpool,Yes,65,40,105,1,105,5,Premium quality as usual.
185257,13/09/2024,BF1551,Ornaments,Male,34,Memphis,No,15,0,15,1,15,5,Exquisite craftsmanship here is absolutely appreciated.
127218,13/08/2024,BF1548,Clothing,Male,31,Dublin,Yes,65,40,105,1,105,4,Lack of delivery delays is greatly appreciated.
126258,06/02/2024,BF1545,Other,Male,35,Cleveland,No,10,0,10,4,40,5,The product had excellent quality.
195060,01/09/2024,BF1543,Clothing,Male,21,San Antonio,No,100,0,100,1,100,5,Premium quality as usual.
175326,12/03/2024,BF1548,Clothing,Male,24,San Francisco,No,65,0,65,1,65,4,The product had excellent quality.
178153,10/03/2024,BF1552,Ornaments,Male,22,Austin,No,45,0,45,1,45,4,Great design is one of the major positives of this product.
176746,29/07/2024,BF1543,Clothing,Male,31,San Francisco,No,100,0,100,1,100,4,Great design is one of the major positives of this product.
152372,19/06/2024,BF1547,Ornaments,Female,30,Memphis,No,32,0,32,1,32,1,The product had poor quality.
174017,02/03/2024,BF1554,Ornaments,Male,31,Cleveland,No,20,0,20,1,20,5,The Product exhibits good design.
183504,13/05/2024,BF1550,Clothing,Female,34,New Jersey,No,97,0,97,2,194,4,Incredible detailing was clearly evident.
123870,27/04/2024,BF1548,Clothing,Male,33,Portland,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
155533,21/08/2024,BF1547,Ornaments,Male,26,Memphis,No,32,0,32,1,32,3,Nothing too special.
151692,11/02/2024,BF1550,Clothing,Male,33,Toronto,Yes,97,25,122,2,244,4,Lack of delivery delays is greatly appreciated.
189838,23/02/2024,BF1544,Other,Male,20,Sydney,Yes,9,100,109,1,109,1,Never buying from here again.
168777,02/04/2024,BF1546,Clothing,Male,19,San Antonio,No,118,0,118,1,118,5,Incredible detailing was clearly evident.
127532,25/11/2023,BF1545,Other,Male,24,Manchester,Yes,10,40,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.
142990,03/06/2024,BF1548,Clothing,Male,34,Memphis,No,65,0,65,2,130,1,"Unfortunately, the delivery was late."
120040,14/12/2023,BF1554,Ornaments,Female,19,Pittsburgh,No,20,0,20,1,20,3,Had slight delays but the product was in good shape.
133519,08/03/2024,BF1552,Ornaments,Male,33,San Francisco,No,45,0,45,1,45,5,The product had excellent quality.
186152,11/12/2023,BF1548,Clothing,Male,29,Detroit,No,65,0,65,2,130,4,The product had excellent quality.
144755,19/09/2024,BF1549,Clothing,Female,30,San Antonio,No,130,0,130,1,130,4,Exquisite craftsmanship here is absolutely appreciated.
130422,09/05/2024,BF1548,Clothing,Male,26,Dublin,Yes,65,40,105,1,105,4,The product was affordable here compared to other brands.
146174,11/11/2023,BF1551,Ornaments,Male,35,Montreal,Yes,15,25,40,1,40,2,Waste of Money.
120663,24/02/2024,BF1548,Clothing,Male,30,Paris,Yes,65,50,115,5,575,4,The Product exhibits good design.
128533,15/09/2024,BF1543,Clothing,Male,27,San Antonio,No,100,0,100,2,200,2,The product had poor quality.
169372,16/02/2024,BF1551,Ornaments,Female,22,New Jersey,No,15,0,15,1,15,5,Lack of delivery delays is greatly appreciated.
126820,28/01/2024,BF1554,Ornaments,Female,32,San Francisco,No,20,0,20,1,20,4,Lack of delivery delays is greatly appreciated.
164778,11/02/2024,BF1554,Ornaments,Male,25,Montreal,Yes,20,25,45,1,45,5,Great design is one of the major positives of this product.
143452,25/04/2024,BF1548,Clothing,Male,28,Portland,No,65,0,65,1,65,2,"Unfortunately, the delivery was late."
185934,04/09/2024,BF1546,Clothing,Male,29,Memphis,No,118,0,118,1,118,4,Great design is one of the major positives of this product.
157895,29/04/2024,BF1550,Clothing,Male,24,Toronto,Yes,97,25,122,1,122,3,Nothing too special.
149514,03/06/2024,BF1551,Ornaments,Male,22,Montreal,Yes,15,25,40,1,40,1,There is clear evidence of subpar detailing.
137242,11/06/2024,BF1550,Clothing,Female,30,San Francisco,No,97,0,97,4,388,5,Discount deals was greatly appreciated.
153003,30/07/2024,BF1553,Ornaments,Male,28,Portland,No,50,0,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.
142576,11/12/2023,BF1546,Clothing,Male,30,Portland,No,118,0,118,1,118,3,The handling was questionable but incurred only minute damages.
163621,12/03/2024,BF1547,Ornaments,Female,24,San Antonio,No,32,0,32,3,96,5,The product had excellent quality.
197557,11/10/2024,BF1548,Clothing,Male,34,Miami,No,65,0,65,1,65,1,The promotion quality does not match the product
153118,25/07/2024,BF1548,Clothing,Male,22,Manchester,Yes,65,40,105,1,105,2,Low quality products are a usual here these days.
173037,29/02/2024,BF1548,Clothing,Male,18,Memphis,No,65,0,65,1,65,5,The delivery team handled the product with care.
142369,25/04/2024,BF1546,Clothing,Male,32,New York,No,118,0,118,1,118,4,The product was delivered quickly.
154339,09/06/2024,BF1547,Ornaments,Male,33,Memphis,No,32,0,32,1,32,3,Expected much better
131322,30/11/2023,BF1543,Clothing,Male,29,Glasgow,Yes,100,40,140,4,560,5,Premium quality as usual.
127741,04/06/2024,BF1544,Other,Male,25,Miami,No,9,0,9,2,18,2,The product is not as advertised.
198318,20/10/2024,BF1554,Ornaments,Female,34,New York,No,20,0,20,1,20,1,The product had an underwhelming design.
128367,24/08/2024,BF1549,Clothing,Female,26,Pittsburgh,No,130,0,130,3,390,4,The delivery team handled the product with care.
143705,13/08/2024,BF1548,Clothing,Male,28,New Jersey,No,65,0,65,1,65,2,Careless handling by the delivery team.
172820,10/03/2024,BF1548,Clothing,Male,26,Paris,Yes,65,50,115,1,115,5,Incredible detailing was clearly evident.
125528,25/11/2023,BF1551,Ornaments,Female,29,Sydney,Yes,15,100,115,1,115,4,The product had excellent quality.
141054,19/10/2024,BF1548,Clothing,Female,21,Las Vegas,No,65,0,65,1,65,4,The delivery team handled the product with care.
147050,22/05/2024,BF1548,Clothing,Male,35,Pittsburgh,No,65,0,65,1,65,2,Careless handling by the delivery team.
187030,08/09/2024,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,1,130,2,The product had an underwhelming design.
165751,31/05/2024,BF1546,Clothing,Female,21,Cleveland,No,118,0,118,1,118,5,Lack of delivery delays is greatly appreciated.
193503,21/09/2024,BF1550,Clothing,Male,28,New Jersey,No,97,0,97,1,97,4,Discount deals was greatly appreciated.
191062,03/08/2024,BF1551,Ornaments,Female,33,Paris,Yes,15,50,65,2,130,5,The delivery team handled the product with care.
182692,10/09/2024,BF1547,Ornaments,Male,32,Portland,No,32,0,32,2,64,4,The Product exhibits good design.
191719,16/08/2024,BF1544,Other,Female,30,Sacramento,No,9,0,9,1,9,4,The product was affordable here compared to other brands.
183271,05/10/2024,BF1545,Other,Male,22,Detroit,No,10,0,10,2,20,4,The Product exhibits good design.
140489,14/01/2024,BF1548,Clothing,Male,24,Austin,No,65,0,65,1,65,1,There is clear evidence of subpar detailing.
136998,07/09/2024,BF1547,Ornaments,Male,25,London,Yes,32,40,72,5,360,3,The handling was questionable but incurred only minute damages.
195196,08/03/2024,BF1544,Other,Male,30,San Antonio,No,9,0,9,2,18,5,Lack of delivery delays is greatly appreciated.
166063,19/11/2023,BF1551,Ornaments,Female,28,New Jersey,No,15,0,15,1,15,1,"Unfortunately, the delivery was late."
138966,26/04/2024,BF1544,Other,Male,19,Cleveland,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.
168372,03/07/2024,BF1544,Other,Male,29,Montreal,Yes,9,25,34,1,34,1,The product had an underwhelming design.
173540,20/01/2024,BF1550,Clothing,Male,19,San Antonio,No,97,0,97,3,291,5,Discount deals was greatly appreciated.
188249,22/03/2024,BF1548,Clothing,Female,18,Memphis,No,65,0,65,1,65,5,The Product exhibits good design.
188258,14/01/2024,BF1544,Other,Male,20,London,Yes,9,40,49,4,196,4,Incredible detailing was clearly evident.
168153,08/10/2024,BF1547,Ornaments,Female,28,Miami,No,32,0,32,1,32,5,The Product exhibits good design.
150789,17/02/2024,BF1550,Clothing,Female,23,San Antonio,No,97,0,97,3,291,1,Careless handling by the delivery team.
161033,07/01/2024,BF1549,Clothing,Male,33,Pittsburgh,No,130,0,130,1,130,4,Discount deals was greatly appreciated.
158803,17/05/2024,BF1551,Ornaments,Male,25,Montreal,Yes,15,25,40,1,40,1,The product had poor quality.
124605,26/07/2024,BF1543,Clothing,Male,31,Dublin,Yes,100,40,140,2,280,5,Great design is one of the major positives of this product.
122033,25/06/2024,BF1544,Other,Male,25,Miami,No,9,0,9,1,9,5,Incredible detailing was clearly evident.
158024,02/05/2024,BF1550,Clothing,Female,19,Pittsburgh,No,97,0,97,2,194,5,The product had excellent quality.
151350,01/08/2024,BF1554,Ornaments,Male,19,Memphis,No,20,0,20,2,40,5,Exquisite craftsmanship here is absolutely appreciated.
164548,09/04/2024,BF1548,Clothing,Male,25,Cleveland,No,65,0,65,1,65,1,Waste of Money.
191300,07/11/2023,BF1548,Clothing,Female,19,Manchester,Yes,65,40,105,1,105,4,The product was delivered quickly.
120738,29/03/2024,BF1543,Clothing,Male,26,Portland,No,100,0,100,5,500,5,The product was delivered quickly.
140076,19/11/2023,BF1551,Ornaments,Female,28,Las Vegas,No,15,0,15,1,15,2,Waste of Money.
132604,03/01/2024,BF1551,Ornaments,Male,18,Dublin,Yes,15,40,55,1,55,5,The product was delivered quickly.
177172,23/05/2024,BF1554,Ornaments,Female,29,Portland,No,20,0,20,3,60,3,Had slight delays but the product was in good shape.
128508,10/01/2024,BF1552,Ornaments,Male,24,Mumbai,Yes,45,70,115,1,115,4,Premium quality as usual.
124746,04/12/2023,BF1545,Other,Male,29,Paris,Yes,10,50,60,4,240,4,Incredible detailing was clearly evident.
184355,11/01/2024,BF1544,Other,Male,22,Memphis,No,9,0,9,1,9,4,The Product exhibits good design.
178295,18/03/2024,BF1548,Clothing,Female,32,Austin,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
193288,02/04/2024,BF1543,Clothing,Male,25,Las Vegas,No,100,0,100,2,200,4,The Product exhibits good design.
126864,10/06/2024,BF1547,Ornaments,Male,18,Glasgow,Yes,32,40,72,4,288,4,The delivery team handled the product with care.
171030,28/08/2024,BF1543,Clothing,Female,21,New Delhi,Yes,100,70,170,1,170,4,The product was delivered quickly.
171614,18/12/2023,BF1543,Clothing,Female,30,New Jersey,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
179249,06/09/2024,BF1544,Other,Female,35,New Delhi,Yes,9,70,79,3,237,3,Average product
121652,23/08/2024,BF1551,Ornaments,Female,31,Montreal,Yes,15,25,40,4,160,3,The handling was questionable but incurred only minute damages.
155385,19/06/2024,BF1553,Ornaments,Male,33,New Jersey,No,50,0,50,1,50,1,The promotion quality does not match the product
180412,24/03/2024,BF1552,Ornaments,Male,27,New York,No,45,0,45,2,90,5,The delivery team handled the product with care.
146133,16/01/2024,BF1546,Clothing,Male,19,Miami,No,118,0,118,1,118,5,The product was affordable here compared to other brands.
179860,29/01/2024,BF1547,Ornaments,Male,25,Paris,Yes,32,50,82,1,82,5,Great design is one of the major positives of this product.
173097,18/10/2024,BF1545,Other,Male,28,Mumbai,Yes,10,70,80,2,160,1,There is clear evidence of subpar detailing.
149719,11/12/2023,BF1553,Ornaments,Male,35,Cleveland,No,50,0,50,2,100,5,The delivery team handled the product with care.
177077,28/11/2023,BF1544,Other,Male,28,San Francisco,No,9,0,9,4,36,4,The delivery team handled the product with care.
155651,07/05/2024,BF1552,Ornaments,Male,25,Sacramento,No,45,0,45,1,45,1,The promotion quality does not match the product
123221,20/07/2024,BF1551,Ornaments,Male,29,Cleveland,No,15,0,15,2,30,5,The delivery team handled the product with care.
173788,24/02/2024,BF1555,Other,Male,18,New Delhi,Yes,23,70,93,1,93,3,Had slight delays but the product was in good shape.
166236,23/07/2024,BF1546,Clothing,Female,30,London,Yes,118,40,158,1,158,5,Lack of delivery delays is greatly appreciated.
169210,21/02/2024,BF1554,Ornaments,Male,34,Cardiff,Yes,20,40,60,1,60,4,The product was affordable here compared to other brands.
141722,12/06/2024,BF1552,Ornaments,Male,29,Mumbai,Yes,45,70,115,1,115,5,The product was delivered quickly.
195488,25/06/2024,BF1544,Other,Female,24,Memphis,No,9,0,9,1,9,5,The Product exhibits good design.
199466,01/03/2024,BF1550,Clothing,Male,35,New Delhi,Yes,97,70,167,1,167,3,Average product
148831,24/05/2024,BF1551,Ornaments,Male,34,New York,No,15,0,15,1,15,2,The product had poor quality.
143775,27/11/2023,BF1551,Ornaments,Female,19,New York,No,15,0,15,4,60,1,Careless handling by the delivery team.
179414,28/01/2024,BF1548,Clothing,Male,27,Miami,No,65,0,65,1,65,5,Premium quality as usual.
126323,22/11/2023,BF1550,Clothing,Male,31,Memphis,No,97,0,97,1,97,4,Great design is one of the major positives of this product.
151707,08/09/2024,BF1548,Clothing,Female,32,New Delhi,Yes,65,70,135,1,135,4,Lack of delivery delays is greatly appreciated.
142695,25/04/2024,BF1548,Clothing,Male,27,Portland,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
163239,17/10/2024,BF1554,Ornaments,Male,22,San Francisco,No,20,0,20,1,20,3,Expected much better
173522,18/01/2024,BF1544,Other,Male,34,Manchester,Yes,9,40,49,1,49,5,The product was affordable here compared to other brands.
175471,26/09/2024,BF1554,Ornaments,Male,26,San Francisco,No,20,0,20,1,20,2,The promotion quality does not match the product
126948,22/07/2024,BF1551,Ornaments,Male,34,Toronto,Yes,15,25,40,2,80,1,Never buying from here again.
170535,19/09/2024,BF1549,Clothing,Male,34,New York,No,130,0,130,3,390,4,The product had excellent quality.
187426,16/01/2024,BF1554,Ornaments,Male,23,Pittsburgh,No,20,0,20,2,40,1,The product is not as advertised.
174132,02/10/2024,BF1546,Clothing,Male,31,Toronto,Yes,118,25,143,1,143,3,Had slight delays but the product was in good shape.
157190,25/09/2024,BF1548,Clothing,Male,21,Mumbai,Yes,65,70,135,1,135,4,The product had excellent quality.
179409,19/09/2024,BF1548,Clothing,Male,21,Glasgow,Yes,65,40,105,1,105,5,Great design is one of the major positives of this product.
149737,11/07/2024,BF1543,Clothing,Male,30,Glasgow,Yes,100,40,140,1,140,4,Incredible detailing was clearly evident.
189492,12/01/2024,BF1552,Ornaments,Male,27,Detroit,No,45,0,45,1,45,4,The Product exhibits good design.
144931,04/05/2024,BF1553,Ornaments,Male,35,Cardiff,Yes,50,40,90,1,90,2,Careless handling by the delivery team.
133340,24/10/2024,BF1548,Clothing,Female,28,Montreal,Yes,65,25,90,1,90,4,Exquisite craftsmanship here is absolutely appreciated.
167296,08/05/2024,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,1,15,2,Careless handling by the delivery team.
172578,01/09/2024,BF1553,Ornaments,Female,25,Las Vegas,No,50,0,50,1,50,1,Low quality products are a usual here these days.
141186,30/08/2024,BF1543,Clothing,Male,32,Sacramento,No,100,0,100,4,400,5,Lack of delivery delays is greatly appreciated.
123159,04/03/2024,BF1546,Clothing,Male,33,Miami,No,118,0,118,2,236,4,The product was affordable here compared to other brands.
152094,31/03/2024,BF1554,Ornaments,Male,27,Sacramento,No,20,0,20,4,80,5,Lack of delivery delays is greatly appreciated.
160252,15/07/2024,BF1549,Clothing,Male,21,Paris,Yes,130,50,180,1,180,3,Average product
132779,06/06/2024,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,1,65,4,The product had excellent quality.
189609,07/11/2023,BF1548,Clothing,Female,30,New Delhi,Yes,65,70,135,1,135,2,"Unfortunately, the delivery was late."
152419,03/03/2024,BF1545,Other,Female,23,Pittsburgh,No,10,0,10,1,10,2,Waste of Money.
184852,12/01/2024,BF1552,Ornaments,Male,30,New Jersey,No,45,0,45,3,135,1,Low quality products are a usual here these days.
188976,23/10/2024,BF1553,Ornaments,Male,18,Austin,No,50,0,50,1,50,5,Incredible detailing was clearly evident.
187910,10/05/2024,BF1544,Other,Male,20,New York,No,9,0,9,1,9,3,Had slight delays but the product was in good shape.
126744,13/04/2024,BF1543,Clothing,Male,24,Pittsburgh,No,100,0,100,1,100,3,Expected much better
194034,06/12/2023,BF1544,Other,Male,29,Portland,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
154150,26/05/2024,BF1546,Clothing,Male,20,Portland,No,118,0,118,1,118,2,The product had poor quality.
126857,18/03/2024,BF1549,Clothing,Male,30,Sacramento,No,130,0,130,1,130,3,Average product
199010,09/08/2024,BF1546,Clothing,Male,22,Cleveland,No,118,0,118,1,118,1,The product is not as advertised.
149457,28/06/2024,BF1552,Ornaments,Male,19,Cleveland,No,45,0,45,1,45,5,Exquisite craftsmanship here is absolutely appreciated.
178652,23/03/2024,BF1548,Clothing,Male,22,Miami,No,65,0,65,2,130,4,The delivery team handled the product with care.
137795,27/11/2023,BF1546,Clothing,Male,32,Memphis,No,118,0,118,3,354,3,Not as expected.
129825,13/10/2024,BF1550,Clothing,Female,24,Las Vegas,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
143987,09/08/2024,BF1554,Ornaments,Male,24,Dublin,Yes,20,40,60,1,60,4,The delivery team handled the product with care.
136032,02/06/2024,BF1553,Ornaments,Female,27,San Antonio,No,50,0,50,1,50,5,Premium quality as usual.
157596,30/04/2024,BF1548,Clothing,Male,35,Dublin,Yes,65,40,105,1,105,5,Discount deals was greatly appreciated.
190883,04/03/2024,BF1548,Clothing,Female,20,Cleveland,No,65,0,65,1,65,3,It was ok.
194500,21/12/2023,BF1548,Clothing,Male,30,Detroit,No,65,0,65,1,65,1,Careless handling by the delivery team.
134513,13/10/2024,BF1543,Clothing,Male,33,Cardiff,Yes,100,40,140,2,280,4,Incredible detailing was clearly evident.
198859,31/03/2024,BF1550,Clothing,Female,35,Detroit,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
138746,23/03/2024,BF1546,Clothing,Female,31,Cleveland,No,118,0,118,1,118,4,Incredible detailing was clearly evident.
164549,19/04/2024,BF1545,Other,Male,32,Manchester,Yes,10,40,50,1,50,5,The delivery team handled the product with care.
152677,22/08/2024,BF1545,Other,Female,25,Las Vegas,No,10,0,10,1,10,1,The product had poor quality.
120293,04/08/2024,BF1551,Ornaments,Male,28,Cleveland,No,15,0,15,1,15,5,Premium quality as usual.
188287,08/03/2024,BF1555,Other,Female,28,Cardiff,Yes,23,40,63,1,63,1,Careless handling by the delivery team.
155148,23/10/2024,BF1543,Clothing,Male,22,New Jersey,No,100,0,100,1,100,1,The product is not as advertised.
126905,07/07/2024,BF1544,Other,Male,21,Miami,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
130107,03/11/2024,BF1548,Clothing,Male,22,San Francisco,No,65,0,65,1,65,3,Average product
166870,26/08/2024,BF1550,Clothing,Male,27,Dublin,Yes,97,40,137,2,274,3,Had slight delays but the product was in good shape.
167906,07/12/2023,BF1545,Other,Female,22,Montreal,Yes,10,25,35,1,35,5,The Product exhibits good design.
190172,07/06/2024,BF1548,Clothing,Male,21,New York,No,65,0,65,1,65,1,The product had an underwhelming design.
146108,07/03/2024,BF1547,Ornaments,Male,25,Austin,No,32,0,32,1,32,3,The handling was questionable but incurred only minute damages.
172634,02/05/2024,BF1543,Clothing,Male,31,Mumbai,Yes,100,70,170,1,170,2,Low quality products are a usual here these days.
134345,28/03/2024,BF1544,Other,Female,18,Montreal,Yes,9,25,34,1,34,1,Careless handling by the delivery team.
135181,19/10/2024,BF1550,Clothing,Female,34,San Francisco,No,97,0,97,2,194,4,The delivery team handled the product with care.
156797,22/04/2024,BF1543,Clothing,Male,29,Sydney,Yes,100,100,200,2,400,5,The delivery team handled the product with care.
134541,05/07/2024,BF1554,Ornaments,Male,21,San Francisco,No,20,0,20,1,20,4,Incredible detailing was clearly evident.
199620,21/04/2024,BF1550,Clothing,Male,32,San Antonio,No,97,0,97,1,97,3,Nothing too special.
164517,02/03/2024,BF1545,Other,Female,24,Detroit,No,10,0,10,1,10,4,The delivery team handled the product with care.
199227,18/01/2024,BF1552,Ornaments,Female,18,Mumbai,Yes,45,70,115,1,115,1,The product had an underwhelming design.
